"Guid","AccountId","Application__c","Comments","ContactId","Description","IsEscalated","ParentId","Priority","Reason","Status","Subject","SuppliedCompany","SuppliedName","SuppliedPhone","Type","TypeDetail__c"
353b9f64-cc49-4924-ae76-7297d9c4b2be,c6245e35-f77f-473b-9caa-1abe4b3d0133,"#N/A","#N/A",eafd51c0-a737-4b2e-8e9b-4ba13de5f5ff,Prefers Direct Phone Outreach,false,"#N/A",Medium,User didn't attend training,Pending Approval,Some fields not populating in Excel template,"#N/A","#N/A","#N/A",Problem,"#N/A"
35457d53-7630-4969-bcc5-398286ac6fb4,46629c90-9bcf-452d-9456-f76bbabc6822,"#N/A","#N/A",778811d1-36b5-4c1c-9e6b-2fa0b3961ec7,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,On Hold,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
35573fcc-803e-43fd-843d-b5999f9b04b4,ffe972ed-b4df-4ce7-ba6f-e41876e7b9f6,"#N/A","#N/A",c647df89-1b17-485b-8b9d-5e23c3c7332d,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,On Hold,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
35775fd9-465d-4d8a-9a79-73666d00840b,83105049-add8-4d07-a82c-e309f993909b,"#N/A","#N/A",fbf8d610-68f2-4ed6-98af-6a5b693cda30,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,Rejected,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
3598fe7c-af06-485d-a59e-44705f381f08,04732900-5bfa-4d70-979b-792e4e441d6f,"#N/A","#N/A",b5e2ff56-ab16-455b-a576-4a8e83a62a31,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,Approved,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
35ac1d55-7790-45b3-888b-64a09a8664a2,f556230b-8cbe-4a1b-8f40-2c9bc9ec2b0f,"#N/A","#N/A",77bd409b-a2be-45d7-85a7-1383228f9d08,User Needs Help,false,"#N/A",Medium,New problem,Approved,Sporadically Blank User and Org fields on output,"#N/A","#N/A","#N/A",Problem,"#N/A"
35af37d4-ecd6-4e65-a619-910fcba790dd,1d4cff12-31ba-4d45-b698-ca04cfb7d5ea,"#N/A","#N/A",488dd2d7-6f0c-4e20-991f-68554a8b700c,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,Escalated,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
35d46364-6b9a-4f10-85ed-69e4cb45014e,5f43a6bd-899c-4f2a-bbd0-e123f52071e0,"#N/A","#N/A",ace00e0d-b752-4941-b0dd-46abcac0dcdd,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Escalated,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
35df74c2-ae39-46fb-bfa7-d3b799938730,afcc1a85-c699-40ca-b216-69267abc98dd,"#N/A","#N/A",f7445f65-07ef-4cb6-b0df-0c0d9442604d,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,Rejected,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
35eb2055-8c62-4127-897f-94f3415d64d9,f556230b-8cbe-4a1b-8f40-2c9bc9ec2b0f,"#N/A","#N/A",71ed355b-9146-40e1-8099-ad5dde9efe59,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,Rejected,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
35fc5175-ddba-4757-8438-23e4047ab8e3,586bc15b-1713-4ad9-b305-a54d0357f774,"#N/A","#N/A",d893fd0d-620b-44b8-ad42-920ff36aea16,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,Escalated,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
360248e7-bf4a-4766-bc0d-7e9481e2523a,0d1cd367-c3c6-43d6-bdb4-e1d16f186066,"#N/A","#N/A",feea3a05-538b-464e-b46f-808db0b19337,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,Approved,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
362122a3-4a94-4708-af6e-5ddd89c62b8a,81198dc8-27dd-4f23-aa35-0a8cea9a113d,"#N/A","#N/A",2e894148-6e20-4c35-9510-306c6a44e971,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,Escalated,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
362287c1-abfa-4816-99d1-051b3f33a9e3,33cf6bee-d651-4d80-b9fd-dc11bf59ab00,"#N/A","#N/A",a6b20465-0828-4821-b212-6fa8b6eb173e,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,New,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
36332c0c-17af-45fd-a24e-c24bcdab5450,b4da4a92-38fe-4efb-b44b-a74e53ce6e5e,"#N/A","#N/A",c0f3dda7-88f6-42f5-8a75-0b268345e20f,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,Rejected,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
36565046-18f0-4bbc-92a3-638ef12120bf,8b9afaba-dae4-4a1f-94c0-ca12b0b7ed14,"#N/A","#N/A",7e1e76f0-9477-44f8-af20-6d1ab5cf73c8,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Pending Approval,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
36a86cf3-9c21-4eb4-ae08-6f43fbf0a128,cc176418-81fd-4e16-9392-dc6e37c8abc6,"#N/A","#N/A",24db28ad-2218-4441-828e-767f7aedbfbd,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,New,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
36bc7d57-f237-4ba4-ab2b-6e5a8e6fe331,d183ff5d-6b30-4ad5-aae0-067c8c7140c4,"#N/A","#N/A",7367725f-e07d-473a-a17b-e9715e985b6e,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,New,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
36faf48f-cae6-4214-a2ff-a4d7ae4b0868,6b0f0ed2-c69a-4cfe-89fb-d51f026fe255,"#N/A","#N/A",38bcbf5c-381b-4997-96d5-f6c4ceefc13f,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,On Hold,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
37a10672-79db-4027-8067-ca538e056fd6,83105049-add8-4d07-a82c-e309f993909b,"#N/A","#N/A",77f5ba4d-2834-4e52-88f2-fedc431ee736,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,Pending Approval,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
37aa1a61-71af-42c6-98e3-f4d15dc40325,622d79f8-3213-4f95-ba83-a395ef8bb023,"#N/A","#N/A",f5d9544a-f2c1-434e-809c-2a85488ed0f9,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,On Hold,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
37bac3de-bf85-44fb-a660-cd4fe2cb6ab5,5ebc860d-9110-4655-8d61-4fc464a06fc8,"#N/A","#N/A",38025b29-1bf3-4782-b53e-95d47bf0fd4d,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,New,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
37e8045e-94fc-4bdf-8cf3-08670b17c115,3424b031-e3f4-4192-a06b-5be16cce1cd3,"#N/A","#N/A",1c73df4e-fe16-4c6e-8416-9e39f8f499f9,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,Pending Approval,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
380f1f7c-f6a4-4ff7-bcce-a1545f268856,dda165a1-6fe6-484f-9bd4-4adb19edc0cb,"#N/A","#N/A",1b5778a1-ca9b-4048-a7e4-604644442c64,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Escalated,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
3814521a-e11a-41b4-b19c-2e74b7bdf671,b15aa874-4e8d-43de-a23d-284ff93fbe6b,"#N/A","#N/A",d43561a0-efcf-4233-9809-a80819702d3c,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,Pending Approval,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
38225ccf-d039-412c-b4e5-e9a9a46f6dbc,f0e3beea-d2ab-4812-8ffd-d6c733ad9771,"#N/A","#N/A",60daeb6c-5a54-4ee6-83dc-ef1331b8844a,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,Pending Approval,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
38418f44-4c1f-4160-980d-f12658f62636,4db2b20d-2db8-45dc-9193-351d89bc31fd,"#N/A","#N/A",37318c21-bd76-4d03-90a9-7b9cd51863d1,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,Rejected,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
3845bc1a-61cd-4782-8fb8-46edf54f4f9b,24201137-5f0b-4085-8a85-820bf3757421,"#N/A","#N/A",fc461924-3483-4fd6-bd4c-9199b1fa14c2,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,Escalated,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
384c0435-f75c-49d9-86a9-4325a4880aef,b4da4a92-38fe-4efb-b44b-a74e53ce6e5e,"#N/A","#N/A",958a827b-e66d-42ad-9097-e14269c1dfbe,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,On Hold,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
38a7e100-0562-4d89-bb58-1e4a45265966,72772ed0-a86c-4163-b058-1402cc1b6f0f,"#N/A","#N/A",f0c523f2-17a7-418d-bfc3-8d4ea0d2736a,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Escalated,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
38c19d26-2600-470a-bd4a-f2b3e5f6125c,12849793-c9c9-49e0-8df8-a7c30691304a,"#N/A","#N/A",b392a0af-7bd7-4e08-9b5c-11a77e476ab4,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,On Hold,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
38d3c92c-34a4-4d9d-ad3c-1afa80a73719,71ac0b8b-8667-49e1-8676-34c251a5d0ad,"#N/A","#N/A",f049b19a-9b7a-47a3-841c-f55e4af7bd59,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Escalated,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
39075c62-f07c-4f45-8ea8-476e31643020,8c1a3e6b-3327-49ec-b65a-fdf8474eae9f,"#N/A","#N/A",6ca0dd4d-1f83-4847-adf9-e6bec5853d30,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,Approved,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
3934e9a2-87fa-4eca-84a0-370b99da0a9a,9ff4e204-b1bf-4b82-8614-f7e8e45c344f,"#N/A","#N/A",2d2e0708-d1bf-4971-b02d-893af5aeeebe,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,New,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
3950777a-290a-4b19-9cbf-353df30c270a,ff83428f-fcbb-411f-8708-8a56e96744f2,"#N/A","#N/A",7dc98d26-beaf-4965-b18d-0f8bcde814f3,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,Closed,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
39ebcd1a-100c-42be-bba0-e03fa995b732,24201137-5f0b-4085-8a85-820bf3757421,"#N/A","#N/A",2487d0d1-5252-4fe4-94dd-b05f0e3c6e10,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Escalated,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
3a3e672f-d223-4f7f-bf47-0c1b06e1ce73,83924908-60a6-4880-9f3a-08af6317ae58,"#N/A","#N/A",11126438-c085-4597-8ca4-c071c353bf4f,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Escalated,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
3a454281-5281-4269-a711-88e7ae1836d6,1d4cff12-31ba-4d45-b698-ca04cfb7d5ea,"#N/A","#N/A",1f525432-49ad-4b96-9846-fa6fd1e82a65,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,Pending Approval,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
3a8d0ac0-dc47-4318-8186-534d6edb82d0,e52670aa-c680-48c8-90ed-a52609582833,"#N/A","#N/A",55001a71-caab-4929-bad2-959e764bd07a,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,On Hold,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
3a9894a6-955b-46a0-a19c-cb565ef59d60,c4055c50-df83-4d3a-aeb3-4c391b63359d,"#N/A","#N/A",99b798ac-687e-44a2-a8e7-75c95f5b4940,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Escalated,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
3ae6ff4e-223f-4b5e-8aba-80e98e2a0d03,9fad7841-3388-4558-b964-859d2d317c4e,"#N/A","#N/A",e93609ad-b89f-4da2-9980-321e4bea27ca,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,On Hold,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
3b023cf5-190c-4e1d-aa12-1a881db4047c,e7b38228-733b-4eb7-bfc7-62054bd5a536,"#N/A","#N/A",7b329e06-1368-4ba5-a281-b138c30fe943,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,Pending Approval,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
3b5399be-8ba7-4ead-a96c-49ffc3ed5ba5,09989463-e44f-4e4f-866d-c899695f0e0a,"#N/A","#N/A",834b6a59-82d9-4519-80d9-c48f80b9d50e,User Needs Help,false,"#N/A",Medium,New problem,On Hold,New Salesforce.com Instance,"#N/A","#N/A","#N/A",Question,"#N/A"
3b615f22-873a-4caa-ab34-27fa3f1a2958,cc176418-81fd-4e16-9392-dc6e37c8abc6,"#N/A","#N/A",205a1053-a920-444d-8b5e-ee8afa71c456,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,Closed,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
3b641eb2-ad5e-49cf-bb9c-752fd9125da7,a8e1ad77-8543-4778-ba90-f25e181bc963,"#N/A","#N/A",c8590107-3fe9-4e92-9ecb-b7d2ae65d01a,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,Pending Approval,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
3b7184f5-232a-4522-a912-ddb8f5bfbe2b,8b9afaba-dae4-4a1f-94c0-ca12b0b7ed14,"#N/A","#N/A",ee90ebba-9b71-4e57-9e86-f45b522ffd14,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,New,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
3b7683d7-72da-4593-89e5-0078da61f1d0,780e061e-e8c7-4907-8c7d-4ff64592186a,"#N/A","#N/A",442c0988-7d45-4cac-8568-8718a50856ec,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,On Hold,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
3b7e7edd-2fa8-4f9f-983f-daa1f07ddfd2,2b6cb15a-a53d-4631-94a9-1b1561729c64,"#N/A","#N/A",d361e34d-2b5d-4a82-8abd-6ec32ac7151b,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,On Hold,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
3be0e42d-0d74-4bcf-82c2-f1610abf6ae2,d0fea710-3684-43dd-a776-b6fcb3b1f32e,"#N/A","#N/A",0190c13b-4c48-4b5a-bec7-05666a4e27b1,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,New,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
3be928e9-70b2-4939-be2c-83d1ad90a56c,7ded6593-bc7d-4e02-9371-a5c5394c446d,"#N/A","#N/A",2283e380-76f6-4b4a-a558-4fb240527464,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,On Hold,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
3c787baf-4a41-432d-b16a-c0147182bd84,45b976f5-d206-43ca-b747-231669bcda42,"#N/A","#N/A",57e8e5e6-8889-434e-bd8d-ee88559006e7,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,Approved,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
3c802808-6af0-42da-9d99-b617af2d5d7d,dac8d9da-f444-4b23-9da6-42d7bf8b1892,"#N/A","#N/A",07dd1711-5ec6-4059-afab-9dfd5085bad4,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,Escalated,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
3cc10150-3670-4e5d-b257-9d7b5511324c,0d1cd367-c3c6-43d6-bdb4-e1d16f186066,"#N/A","#N/A",755e9898-7bf3-40ba-82cb-68b96df96bde,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,New,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
3ccda6ca-2aba-4397-a728-71d00c484860,83924908-60a6-4880-9f3a-08af6317ae58,"#N/A","#N/A",296a89a9-d968-42a0-ae09-a9cb6dc3135e,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,Rejected,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
3cd07313-873c-4d41-8732-a75080f5855c,601e3dd4-1eff-47b6-915c-4dac3cb2009d,"#N/A","#N/A",f7011413-25b5-4bd1-9d07-04a47fa3fe7c,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Closed,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
3cdffa0a-7002-4da7-9d19-d4507a8802cf,e311616e-ca8c-4816-ab4b-3cd0a4e87658,"#N/A","#N/A",6f68b814-e151-49a1-b08b-42b3ef159c08,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Closed,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
3cf40a9e-c06a-4a53-946d-9bc70000b07f,0d1cd367-c3c6-43d6-bdb4-e1d16f186066,"#N/A","#N/A",2b078f81-91fd-4456-8842-93f82a98bf68,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Escalated,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
3d0f4504-11f0-4ef7-9837-ce90a9a4e4a0,8e56782e-bd14-4f52-957d-a58a65cf1395,"#N/A","#N/A",c01f262d-7eb6-42ac-acb2-316888389151,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,Rejected,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
3d776b0d-2e0d-4f44-bd46-572f47ef1223,4db2b20d-2db8-45dc-9193-351d89bc31fd,"#N/A","#N/A",20b74def-073a-41cb-b439-93ff9f9e219a,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,Pending Approval,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
3d7dde3b-99e3-43a3-88fb-b6737aa86344,0203a234-26bb-430b-bd27-5f8b58176667,"#N/A","#N/A",2d2e0708-d1bf-4971-b02d-893af5aeeebe,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,On Hold,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
3dab7f4b-bb70-4dba-9027-ad2f07849cc0,7e893c77-cff5-435a-934c-5e35747a00c1,"#N/A","#N/A",83956168-9795-4a64-a656-e375b633c576,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,On Hold,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
3e66c28d-a4e5-42f5-9ade-6263ded58ab6,97837d0e-359f-4ef0-923d-07ee95d363cf,"#N/A","#N/A",0083bd4c-b2fa-438b-92c3-5cbd4baf62e5,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,Rejected,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
3e7ef64e-fad5-4948-9ebb-09455bf1fb73,782e9b20-7f45-497e-9aea-c6ca938ab95e,"#N/A","#N/A",a372a505-d508-4501-b727-ddd1de9695ad,My dog ate my last statement. Can you please resend?,false,"#N/A",Medium,Existing problem,New,Need last statement,"#N/A","#N/A","#N/A",Question,"#N/A"
3e96cbb7-0b8f-45dc-b30e-6618d866c64d,d84cbaef-dd3c-442b-a92a-27c521ff3a42,"#N/A","#N/A",527e7ce1-2a01-4b6f-b169-7b2d01ef422a,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,On Hold,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
3ee8c1da-38b3-46ff-9d9e-938fae90427b,302e6394-5bfe-4f1e-b5d0-bd0ad7afa314,"#N/A","#N/A",94d63201-979c-4800-a2a8-5b49c8e439d2,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,New,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
3ef6c883-1591-4ce9-889f-028411dad26d,8c1a3e6b-3327-49ec-b65a-fdf8474eae9f,"#N/A","#N/A",d21340c1-bf8d-4f6d-a07a-e5f543977cce,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,Rejected,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
3f2b16bc-7af2-462f-b256-e918c3216a9a,95bad7c6-e62f-414c-8135-7c74be1ffef0,"#N/A","#N/A",37bd046f-794a-416d-9958-ab6dcbc8a762,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,On Hold,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
3f2fe5e7-a275-414f-8fe3-4587a20bcf90,d3d2ef89-ec57-4bcb-90ef-e56ed297ed02,"#N/A","#N/A",b945e738-a72d-43b3-aa88-3072daf2a232,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,On Hold,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
3f51c21a-c7f6-4143-8bdf-95950cae4066,cd689f6a-1113-4095-a8c2-80eeef11d1be,"#N/A","#N/A",f5206a94-47ef-4608-81c6-c171bcd353f2,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,Closed,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
3f5ab214-fd04-4173-8d7d-cf18298d45b3,412abe38-a115-4e42-bb4f-b75180bccc70,"#N/A","#N/A",b3c7f0e1-a9e8-4b8c-ac5f-df3c6ce62520,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,Pending Approval,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
3f966e7b-9e47-4f9a-a80f-c24ac2b1f078,dda165a1-6fe6-484f-9bd4-4adb19edc0cb,"#N/A","#N/A",3428c2f6-ebfb-4437-a2fd-a2e02e7cbfeb,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,Closed,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
401da29a-9c85-443e-9090-3a423857fe35,cd689f6a-1113-4095-a8c2-80eeef11d1be,"#N/A","#N/A",c22d2765-5d03-47f7-96e4-24abebc99adb,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,Escalated,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
403d2bca-311d-4d9a-ac91-0f2ae67c1cd0,dac8d9da-f444-4b23-9da6-42d7bf8b1892,"#N/A","#N/A",b0fbb484-9afa-40ff-9887-cf05083eb044,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,On Hold,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
4054171a-a3e4-46e3-b6ee-ec329e02281a,09989463-e44f-4e4f-866d-c899695f0e0a,"#N/A","#N/A",9909f098-6d6a-4dee-89a1-252e910e3eb0,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Escalated,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
408743de-5292-42a1-b413-d281d4ba450b,c8b95580-c2e7-4a16-9529-745c84544184,"#N/A","#N/A",61313643-0392-4857-a915-5ea76cc5e6c5,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Approved,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
40883fa4-1d28-441f-9257-fbe9e82b1521,18848458-9759-47fb-9377-87e9aaf0ff52,"#N/A","#N/A",599eb047-cffd-49c4-879c-1a22d64e831e,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,Escalated,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
40ae27d3-577e-485c-9ec6-88b84db2e172,058c58d3-cdc5-40e9-9a4f-79e63b39aff2,"#N/A","#N/A",e47ce21a-2ace-42af-a537-8aca1bd7d042,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,Escalated,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
40cd89ca-f9a8-4f6c-aa40-0d3509f1bdcf,058c58d3-cdc5-40e9-9a4f-79e63b39aff2,"#N/A","#N/A",6ca0dd4d-1f83-4847-adf9-e6bec5853d30,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,Rejected,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
410456ed-87eb-4d99-b693-017d7bc66d87,0483e6b8-3ce7-41ad-847f-8d30cde5c3e6,"#N/A","#N/A",1f61c8fe-23a7-49e2-993c-fc44b0246512,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,New,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
