"Guid","Description","OpportunityId","Product2Id","Quantity","SBQQ__ParentID__c","SBQQ__QuoteLine__c","SBQQ__SubscriptionType__c","ServiceDate","SortOrder","TotalPrice","UnitPrice","sbaa__ApprovalStatus__c"
26297dd1-0c7c-4cfd-a5e9-5b8b9a09eca9,"#N/A",ff12d91a-4547-41f1-8026-6a61e0338635,65a9bf02-1970-486c-9ad6-8de309b012f5,18.0,"#N/A","#N/A","#N/A","#N/A","#N/A",4482.0,249.0,"#N/A"
262b38ad-a5dd-407d-ab47-ff1a78fbcaa9,"#N/A",8885ec12-355a-4a82-87aa-93303a7cdb4f,02c5ac4f-942d-4f2c-b12c-f85d49619cd7,10.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5800.0,580.0,"#N/A"
263cfb96-72dc-46bd-81e2-26a9b4cdcd02,"#N/A",6ce520da-ca13-4a06-8c91-2b2e27c060b9,417c0668-18c6-401b-a44d-1e1cd1f37fb6,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
264e5daf-89b3-47aa-bcb7-2ff5bebd6fa1,"#N/A",73e976cd-a72b-4bfc-bc69-906c1eb10ac5,4bfb883c-5158-4492-a0aa-e470276d4de7,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
265558d8-21f1-4eaf-8bf2-741fe7dc4a7b,"#N/A",7adeadf4-fe69-46cf-8bd4-c46c0647861d,4bfb883c-5158-4492-a0aa-e470276d4de7,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
267c2a20-9abb-4bee-a8c9-b57955cc7469,"#N/A",30b7a64d-aa90-40e2-a1c7-2ce557a1be27,2e2d3acb-b203-4266-b80b-0ee676a08e48,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
26a27692-c1d0-4315-ba20-970b303b5ae0,"#N/A",9c9bb285-6e4a-46e7-ada5-b0e954af4884,b26bb6f4-3be7-4132-a1bf-a16dd91229e9,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
26b0b37a-457d-40ea-82de-37c6c13f1453,"#N/A",da515017-eafb-40ca-af70-2292ad92680c,de67e596-9488-4d02-8fc1-7cc2d75aa1c1,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
26b12f3c-a14a-4ca0-8384-1d32954e207d,"#N/A",9d306e5d-bc8b-42ff-8568-c7ad68df35f1,0d4d6d1b-7a6c-49ea-b2d4-76d9815c584c,6.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.00000002,266.66666667,"#N/A"
26bab2d5-8938-45c9-9a2b-da9d361a4353,"#N/A",5dbda3d7-dc76-4ecb-87c9-354f41714c66,417c0668-18c6-401b-a44d-1e1cd1f37fb6,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
26bacbb9-06ef-4d73-b0fd-71087910c699,"#N/A",52dc0b18-c1c3-41bd-80ec-8b8513e95b0f,0d4d6d1b-7a6c-49ea-b2d4-76d9815c584c,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.0,800.0,"#N/A"
26d10aff-844a-4c1b-b043-c7c7e9176bf7,"#N/A",c801866e-1528-43f5-b08d-30e1963d4fe7,2e2d3acb-b203-4266-b80b-0ee676a08e48,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
26d45db5-8cdb-40c5-a861-02ff93e80334,"#N/A",052a7a84-0c8a-4732-824c-2ec6273338c7,02c5ac4f-942d-4f2c-b12c-f85d49619cd7,10.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5800.0,580.0,"#N/A"
26d637af-7f84-4f01-8afe-a57159cc6f02,"#N/A",518275a2-8d10-419d-b357-be7778f75290,de67e596-9488-4d02-8fc1-7cc2d75aa1c1,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
26e604ac-bbce-489e-8289-38e431a8659b,"#N/A",fc0b63ac-d23b-40f0-90f5-a37c222a3d4b,b26bb6f4-3be7-4132-a1bf-a16dd91229e9,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
26efa46c-f35a-4465-b2db-a86239e4cab5,"#N/A",f47b6611-e28b-4b67-85c8-fa022bd4b7ec,417c0668-18c6-401b-a44d-1e1cd1f37fb6,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
26fac95f-8b1b-47f8-86ee-c252d3e36c4d,"#N/A",9c57c838-b14b-446b-8947-43799f46f59c,de67e596-9488-4d02-8fc1-7cc2d75aa1c1,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
27036765-1b61-49d8-9e95-d88e1337c86e,"#N/A",52b6ee1f-70be-4a7a-a011-6bec59a2b87f,c900e94a-97b7-4fc9-9244-5761f5ccf205,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,160.0,"#N/A"
27269cbd-5586-4daf-90e1-7d5005748074,"#N/A",a3cb8851-1bed-410f-a829-c5726a6eb733,fbe8b869-1072-497c-bd66-937d87f7fa18,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",2500.0,500.0,"#N/A"
2727e1c7-3e0d-49fb-b3b0-dcb3347d9822,"#N/A",f93d5499-0374-43ab-af28-26a95344defe,2e2d3acb-b203-4266-b80b-0ee676a08e48,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
272999fa-4fed-45cf-b40f-1fb1083c4d71,"#N/A",5e3ba428-268d-4dc8-a26a-95e73e10a56e,de67e596-9488-4d02-8fc1-7cc2d75aa1c1,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
27362be1-2c53-408f-96b4-1f9f8f8676ce,"#N/A",42c1f62e-9079-4489-983e-a60d9454a4cf,b26bb6f4-3be7-4132-a1bf-a16dd91229e9,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
2739057a-85f1-45fe-999c-6ee7987569d0,"#N/A",dfb42e7b-11c3-468c-bf9a-2099992e5c18,a8deab44-2777-4fc5-a9e3-c86b0d17f053,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
273a082e-b65a-403f-8425-f8ef54b115bd,"#N/A",b527ec12-b2ce-4d25-a9fe-7f1055844405,0d4d6d1b-7a6c-49ea-b2d4-76d9815c584c,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.0,800.0,"#N/A"
2748f4f4-8372-4f1c-9bd5-75610e4e065e,"#N/A",4c156b9b-5b5b-4a0c-af52-77f293551d39,9475e6fe-7e77-4c52-86d3-b323f42f5a80,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",4500.0,300.0,"#N/A"
2750243a-c694-4886-ad9d-2002cd7f4fc5,"#N/A",54280829-4081-4582-ad67-b52914e031a8,02c5ac4f-942d-4f2c-b12c-f85d49619cd7,10.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5800.0,580.0,"#N/A"
27706db5-facd-47bb-9f8f-f77eb44a689b,"#N/A",789a81a2-9e90-44c3-b7b7-de07ab091d33,9e012f08-fae2-4c97-8c6e-e9a59840f812,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1000.0,1000.0,"#N/A"
27940a33-1123-48cc-b800-d3ad8bc415a9,"#N/A",e1ca434b-feec-43ab-b2d6-f7ffe3c693bd,c900e94a-97b7-4fc9-9244-5761f5ccf205,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,160.0,"#N/A"
27a0c36d-1c3f-4f0c-9c5f-84c2030ab647,"#N/A",a1ffce76-e700-47b8-8642-86dc302ee3d2,60520861-dda2-4901-b228-998dde9c2b89,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",6750.0,450.0,"#N/A"
27ab69b2-ad80-499f-8ac7-7452cdde572a,"#N/A",005c6be2-7137-4707-8f2e-8dd16b213a5d,c900e94a-97b7-4fc9-9244-5761f5ccf205,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,400.0,"#N/A"
27ece0e0-b78a-4349-90ca-9045cefcd482,"#N/A",aba6bef9-f0b6-4199-98a7-ab7ae0c86b58,b26bb6f4-3be7-4132-a1bf-a16dd91229e9,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
27f316a4-09e9-4258-941f-c01ba31f9643,"#N/A",145267e9-9dd5-453f-8040-18fe57fb3eac,a8deab44-2777-4fc5-a9e3-c86b0d17f053,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
27fdff37-3c29-47a0-b996-8dae5247a907,"#N/A",dc925788-eb39-4f52-a14d-c5b8f23d65ab,0d4d6d1b-7a6c-49ea-b2d4-76d9815c584c,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.0,800.0,"#N/A"
2819c586-b4bc-4416-bc30-873c7a76d16b,"#N/A",6f6a81a7-043f-4458-83d3-25cda9983154,417c0668-18c6-401b-a44d-1e1cd1f37fb6,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
2856a36e-b916-43b1-bf35-f3a342089294,"#N/A",049debf1-bf61-44fc-9ab4-92a152ab647e,a8deab44-2777-4fc5-a9e3-c86b0d17f053,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
285fa55f-1bab-4871-a0cb-31719380c964,"#N/A",8b3b01e2-88f6-4cc3-b02f-7c8a20308cf3,c900e94a-97b7-4fc9-9244-5761f5ccf205,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,400.0,"#N/A"
2878cbe7-f83e-4bef-8f15-6b6f0df619bf,"#N/A",783695c1-f0e5-4d8f-b0fb-4c479b7bd03d,c900e94a-97b7-4fc9-9244-5761f5ccf205,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,400.0,"#N/A"
287d4d85-29d8-4255-aa4d-34659e2cb13d,"#N/A",b5a44dd1-8c61-4cad-a5a3-30191ad66b96,b26bb6f4-3be7-4132-a1bf-a16dd91229e9,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
288aa8ea-b436-404d-bbe0-6414a9ddd0cf,"#N/A",2a887e7f-d1b1-4044-b1bb-a786cd0254c1,a8deab44-2777-4fc5-a9e3-c86b0d17f053,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
289a7e78-ab5f-49a3-8e52-fd3bf46da2a2,"#N/A",ef94f657-fbe9-4280-8853-94b756dc9651,b26bb6f4-3be7-4132-a1bf-a16dd91229e9,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
28a4ef2c-f137-4293-8680-dcc4c00b902e,"#N/A",2ebb3de1-7edf-41cf-8fc0-500f154c4047,fbe8b869-1072-497c-bd66-937d87f7fa18,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",2500.0,500.0,"#N/A"
28b2264c-b459-4c95-a0e4-553a17457214,"#N/A",9c57c838-b14b-446b-8947-43799f46f59c,441041b0-6176-433c-8cf6-459548ba2bcf,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",7500.0,7500.0,"#N/A"
28c935ba-5d95-44de-9818-5dfabe2f848d,"#N/A",47c47068-4b0c-4d19-be5f-ea46c40fc913,2e2d3acb-b203-4266-b80b-0ee676a08e48,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
28e2752e-f006-49f8-a8e1-39a0e36b853b,"#N/A",7bb302a9-15c5-4057-bda4-46a0c8dac3a2,417c0668-18c6-401b-a44d-1e1cd1f37fb6,12.0,"#N/A","#N/A","#N/A","#N/A","#N/A",600.0,50.0,"#N/A"
28f114e5-18b0-47fc-b541-f9c5abaf101b,"#N/A",28629084-3234-4e9a-bf8c-76bcf3e5ac6c,60520861-dda2-4901-b228-998dde9c2b89,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",6750.0,450.0,"#N/A"
29048e25-25c4-4cca-958c-11aa42a37d38,"#N/A",8a687c93-8bc0-4fab-a164-daec2af7b996,417c0668-18c6-401b-a44d-1e1cd1f37fb6,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
290491f2-52a7-48e8-a28f-5893704900aa,"#N/A",dcd67ff6-8cdb-4c9d-9f09-6ffb5f1dbdbc,2eea59a3-225c-4cb4-8485-d192cb10f217,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",25000.0,25000.0,"#N/A"
290ea493-4996-463b-b720-e924f5357198,"#N/A",fa91ffd6-bdbc-4cfc-b3a6-22fe40a1b617,a8deab44-2777-4fc5-a9e3-c86b0d17f053,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
29126bee-d700-4557-a0ac-8f7c31a07a04,"#N/A",0b42a475-921e-4da1-af3a-cfd1548eb107,60520861-dda2-4901-b228-998dde9c2b89,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",6750.0,450.0,"#N/A"
29209fd3-1d01-458b-a482-166cc3e08ed0,"#N/A",8efebcaf-8495-4576-97d1-154c0273387a,417c0668-18c6-401b-a44d-1e1cd1f37fb6,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
292896bc-1f4a-4981-80ce-5d87e62246bf,"#N/A",081d119c-0be4-416d-83f0-922c8d21af53,2e2d3acb-b203-4266-b80b-0ee676a08e48,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
29396c20-6fab-4b62-81f7-399de64755a4,"#N/A",b2bc12d4-dec5-4775-9dfd-2efe6f057828,b26bb6f4-3be7-4132-a1bf-a16dd91229e9,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
293b4901-7b21-46ab-8699-90fd069265bd,"#N/A",4ca76398-31a5-456e-bc6a-5c5c2b9f2142,0d4d6d1b-7a6c-49ea-b2d4-76d9815c584c,25.0,"#N/A","#N/A","#N/A","#N/A","#N/A",20000.0,800.0,"#N/A"
2941d372-25bd-4ed3-b361-324fbf253d3c,"#N/A",2efbfe72-17f5-4f55-99d5-1a6ca134d871,65a9bf02-1970-486c-9ad6-8de309b012f5,18.0,"#N/A","#N/A","#N/A","#N/A","#N/A",4482.0,249.0,"#N/A"
294c48dd-2605-4915-b627-4898808bf508,"#N/A",a9107863-36f0-4834-98c8-2b4f22b8c4fd,2e2d3acb-b203-4266-b80b-0ee676a08e48,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
294cd634-f1b5-4c40-b29d-3f7de163a08d,"#N/A",642ae729-f3a2-4d35-b05b-b33e8b19b2d7,de67e596-9488-4d02-8fc1-7cc2d75aa1c1,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
2950b140-a402-4a35-9d7c-0f0ac8c0ec44,"#N/A",1612b253-8632-4889-929e-2d2999b604d8,9475e6fe-7e77-4c52-86d3-b323f42f5a80,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",300.0,300.0,"#N/A"
2964a8fd-965e-48ca-a137-0b416e6f655c,"#N/A",668ec8f6-d962-43b5-a4fd-001ed89b8d2c,0d4d6d1b-7a6c-49ea-b2d4-76d9815c584c,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.0,800.0,"#N/A"
29759a58-68b3-4c26-8452-948b9de1db71,"#N/A",b3f3f19d-073d-4f09-8c23-3b509b3f4145,b26bb6f4-3be7-4132-a1bf-a16dd91229e9,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
2982ee5e-618d-4c92-a2db-390425f14954,"#N/A",669d8c4d-97f7-4777-8efc-baf7331f6ad0,fbe8b869-1072-497c-bd66-937d87f7fa18,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",2500.0,500.0,"#N/A"
299256c4-e68d-48f7-a81f-515d3c59e3ad,"#N/A",8a687c93-8bc0-4fab-a164-daec2af7b996,a8deab44-2777-4fc5-a9e3-c86b0d17f053,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
29a12650-02e3-405b-b48c-1dfd1bce595d,"#N/A",335c7f62-a173-4492-9759-486770693adb,60520861-dda2-4901-b228-998dde9c2b89,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",6750.0,450.0,"#N/A"
29b2c50e-9c42-4d8b-b5ad-235d96de5409,"#N/A",fd533d6e-b9ca-4a58-a3c6-1b4ca5099745,417c0668-18c6-401b-a44d-1e1cd1f37fb6,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
29bc2998-eacf-4f40-8b7a-4b89dab95ced,"#N/A",786a6a71-9ee0-4103-86c9-c6ce1677f136,b26bb6f4-3be7-4132-a1bf-a16dd91229e9,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
29bd8d4b-7b47-47a9-b3b4-b1e6283ef033,"#N/A",32084ceb-f420-4ec2-a399-0003e96277de,a8deab44-2777-4fc5-a9e3-c86b0d17f053,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
29c19e8e-487d-47fc-933c-eb6240fdcb2b,"#N/A",c6611cc6-469d-43ac-9491-100188b9404c,a8deab44-2777-4fc5-a9e3-c86b0d17f053,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
29c2c48c-49d9-4d71-bac1-0278438189da,"#N/A",978b101b-1315-487f-a322-64d25981113a,9475e6fe-7e77-4c52-86d3-b323f42f5a80,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",300.0,300.0,"#N/A"
29d0880f-048c-4c92-9c89-65a7e5ca9659,"#N/A",2fb4cc41-316f-4fa1-87c5-c5c913ac9760,60520861-dda2-4901-b228-998dde9c2b89,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",6750.0,450.0,"#N/A"
29fdab88-02c8-46ac-995c-7e3219b090f2,"#N/A",2e26c655-7e52-4b86-bdba-d045d62e4600,c900e94a-97b7-4fc9-9244-5761f5ccf205,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,400.0,"#N/A"
2a119010-810d-423a-af9a-e9ca1c28b5ab,"#N/A",2fb4cc41-316f-4fa1-87c5-c5c913ac9760,9475e6fe-7e77-4c52-86d3-b323f42f5a80,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",4500.0,300.0,"#N/A"
2a128070-6dcf-4a93-a443-e86923416428,"#N/A",0e8fe9fd-f5f7-4b50-aae0-18e06e4fbe5a,417c0668-18c6-401b-a44d-1e1cd1f37fb6,12.0,"#N/A","#N/A","#N/A","#N/A","#N/A",600.0,50.0,"#N/A"
2a1efa71-4945-41ce-9bd0-1f92d07109fe,"#N/A",bb9bc32a-7212-454a-a0c5-9bba8ae552c2,b26bb6f4-3be7-4132-a1bf-a16dd91229e9,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
2a2d80ba-fd4d-48ce-9efd-5c6251d561f7,"#N/A",de1be1e1-67ff-4e6c-b02b-333b0f396eec,b26bb6f4-3be7-4132-a1bf-a16dd91229e9,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
2a38d024-9bea-48c7-804f-abf951296803,"#N/A",ead28fd2-cf0a-432b-8f57-6d5c1a0d0a70,fbe8b869-1072-497c-bd66-937d87f7fa18,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",2500.0,500.0,"#N/A"
2a4443f3-d82a-4b79-a7c3-270dd344391d,"#N/A",083a9401-4744-46bc-89b9-d4ff535c4701,c900e94a-97b7-4fc9-9244-5761f5ccf205,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,400.0,"#N/A"
2a473bce-7ff4-42b4-98a0-9d110cc57c41,"#N/A",a928fe34-4920-4a25-bf78-81029eb41564,417c0668-18c6-401b-a44d-1e1cd1f37fb6,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
2a546f5d-6614-4d92-be43-ee69f0be7d04,"#N/A",b87b1a98-1ce7-4fef-9f6c-84164a2b2592,417c0668-18c6-401b-a44d-1e1cd1f37fb6,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
2a68ba9f-7a77-4301-9cf6-2b9ee2b22dd1,"#N/A",cb8b67d1-4406-4051-aac1-8acccca1f239,65a9bf02-1970-486c-9ad6-8de309b012f5,18.0,"#N/A","#N/A","#N/A","#N/A","#N/A",4482.0,249.0,"#N/A"
2a74efd7-6d48-4c84-8970-71bc612516e0,"#N/A",a099cb15-be40-4668-88d6-b0cd09cebadd,65a9bf02-1970-486c-9ad6-8de309b012f5,18.0,"#N/A","#N/A","#N/A","#N/A","#N/A",4482.0,249.0,"#N/A"
2a97fc04-2d93-430b-a3a7-8699dc4fcabd,"#N/A",70bad747-2a9f-44e7-913d-8b0e8d1e7831,9475e6fe-7e77-4c52-86d3-b323f42f5a80,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",4500.0,300.0,"#N/A"
2aa1140a-b162-49a8-ab86-50755e72f1cd,"#N/A",d580411a-0252-4972-843d-6a71b7396a7b,0d4d6d1b-7a6c-49ea-b2d4-76d9815c584c,6.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.00000002,266.66666667,"#N/A"
2aadf0c4-4e2a-4a65-8740-b5c29bd9dbdd,"#N/A",f24c3f12-8441-4b9a-9b03-02b1496eeb6e,417c0668-18c6-401b-a44d-1e1cd1f37fb6,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
2ab4c7e2-6ec1-45e9-a043-401c92b972ca,"#N/A",8b3b01e2-88f6-4cc3-b02f-7c8a20308cf3,441041b0-6176-433c-8cf6-459548ba2bcf,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",7500.0,7500.0,"#N/A"
2ab7b0b2-6bed-4a12-8442-b3dd7cb6079b,"#N/A",99431aad-e1fb-488d-8c93-88ae722a1fca,b26bb6f4-3be7-4132-a1bf-a16dd91229e9,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
2ab7f06e-117d-4ec7-bc73-a9107da3990c,"#N/A",ec9511d0-e799-4799-94ab-2e6843f984d6,0d4d6d1b-7a6c-49ea-b2d4-76d9815c584c,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.0,800.0,"#N/A"
2b2e7422-ccb3-463f-b118-934e2a7adc2f,"#N/A",a9e22861-c704-4724-ae21-0b1b5dd1fc05,417c0668-18c6-401b-a44d-1e1cd1f37fb6,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
2b328617-6a66-48c9-ab0c-5036721dafe1,"#N/A",1574726b-c84b-4093-a985-cdfca4c08369,02c5ac4f-942d-4f2c-b12c-f85d49619cd7,10.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5800.0,580.0,"#N/A"
2b506269-aa4a-4ec8-88dd-a3cf108179c4,"#N/A",4a956f75-09d4-4202-97f9-ccca792661e4,2e2d3acb-b203-4266-b80b-0ee676a08e48,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
2b619fb8-a420-4b53-a299-72903a5232dc,"#N/A",a34169d8-222f-4202-96cd-ea81d1521944,de67e596-9488-4d02-8fc1-7cc2d75aa1c1,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
2b6c02ca-52a9-42d5-ba25-803b4789e80e,"#N/A",16c71572-73b0-40aa-b178-93fa0c23ea70,c900e94a-97b7-4fc9-9244-5761f5ccf205,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,400.0,"#N/A"
2b8099fd-3dd5-4318-857b-5402e31b8ae8,"#N/A",786a6a71-9ee0-4103-86c9-c6ce1677f136,2e2d3acb-b203-4266-b80b-0ee676a08e48,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
2b85317b-d2be-4efb-b1a6-db3ca5ad1d5c,"#N/A",bf1f939d-acf5-4b2f-9fda-169f24bb0b68,65a9bf02-1970-486c-9ad6-8de309b012f5,18.0,"#N/A","#N/A","#N/A","#N/A","#N/A",4482.0,249.0,"#N/A"
2b90c1ab-f907-4735-9384-69f492a9b9a3,"#N/A",53cd6596-fa62-45c5-a1dc-2af80c52e818,2e2d3acb-b203-4266-b80b-0ee676a08e48,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
2b990ad5-daa6-4714-b919-a4ed125fe479,"#N/A",2e26c655-7e52-4b86-bdba-d045d62e4600,2eea59a3-225c-4cb4-8485-d192cb10f217,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",25000.0,25000.0,"#N/A"
2bb02d8e-67ca-4b35-b37b-b7b339ba75c0,"#N/A",ef531f8a-04f7-4ccc-a97a-146fd13bf232,c900e94a-97b7-4fc9-9244-5761f5ccf205,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,400.0,"#N/A"
2bcf6886-c6a4-46a3-8667-dc18eeb63fd3,"#N/A",b527ec12-b2ce-4d25-a9fe-7f1055844405,a8deab44-2777-4fc5-a9e3-c86b0d17f053,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
2be71a89-714f-463a-a6a4-20a9af813102,"#N/A",7c464230-45d9-4a8b-9212-022a7538d9a0,02c5ac4f-942d-4f2c-b12c-f85d49619cd7,10.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5800.0,580.0,"#N/A"
2bf75579-8e8c-4bd3-ac41-2c802fea30df,"#N/A",ebda1c5e-3b4b-430e-84d9-5f651121fe4c,b26bb6f4-3be7-4132-a1bf-a16dd91229e9,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
2bfe4991-9823-45a5-801f-34ccc38764ae,"#N/A",681b97ba-afb0-4bc3-b221-ce5e43a86044,60520861-dda2-4901-b228-998dde9c2b89,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",6750.0,450.0,"#N/A"
2c04bfe9-7785-4f43-a6f4-d9ab82e115b0,"#N/A",d582b80f-1f1f-4913-955a-23720a28259b,2e2d3acb-b203-4266-b80b-0ee676a08e48,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
2c41bcdd-e294-4cf9-85b0-e1142eb9c919,"#N/A",f753f2ea-b190-4b05-b54a-22de13560b38,0d4d6d1b-7a6c-49ea-b2d4-76d9815c584c,10.0,"#N/A","#N/A","#N/A","#N/A","#N/A",8000.0,800.0,"#N/A"
2c4f507d-ab3b-4506-a367-323ef8ec072a,"#N/A",6362ed53-8f5e-4997-90dd-e995634a19e9,a8deab44-2777-4fc5-a9e3-c86b0d17f053,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
2c5a461c-8b47-44dc-af37-1453a6bed65d,"#N/A",a6c347c1-65ac-4882-9ab2-c1eea28c351d,b26bb6f4-3be7-4132-a1bf-a16dd91229e9,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
